A	299	1018	3	889502324
A	194	54	3	879525876
A	303	815	3	879485532
A	119	237	5	874775038
A	295	218	5	879966498
A	268	930	2	875742942
A	268	2	2	875744173
A	66	258	4	883601089
A	233	202	5	879394264
A	83	623	4	880308578
A	214	334	3	891542540
A	192	476	2	881368243
A	100	344	4	891374868
A	268	145	1	875744501
A	301	56	4	882076587
A	307	89	5	879283786
A	234	141	3	892334609
A	83	576	4	880308755
A	181	264	2	878961624
A	297	133	4	875240090
A	38	153	5	892430369
A	7	382	4	891352093
A	264	813	4	886122952
A	181	872	1	878961814
A	201	146	1	884140579
A	85	507	4	879456199
A	269	367	3	891450023
A	59	468	3	888205855
A	286	143	4	889651549
A	193	96	1	889124507
A	113	595	5	875936424
A	292	11	5	881104093
A	130	1014	3	876250718
A	275	98	4	875155140
A	189	520	5	893265380
A	219	82	1	889452455
A	218	209	5	877488546
A	123	427	3	879873020
A	119	222	5	874775311
A	158	177	4	880134407
A	222	118	4	877563802
A	302	322	2	879436875
A	279	501	3	875308843
A	301	79	5	882076403
A	181	3	2	878963441
A	201	695	1	884140115
A	13	198	3	881515193
A	1	189	3	888732928
A	145	237	5	875270570
A	23	385	4	874786462
A	201	767	4	884114505
A	296	705	5	884197193
A	42	546	3	881105817
A	33	872	3	891964230
A	301	554	3	882078830
A	16	64	5	877720297
A	95	135	3	879197562
A	154	357	4	879138713
A	77	484	5	884733766
A	296	508	5	884196584
A	302	303	2	879436785
A	244	673	3	880606667
A	222	77	4	878183616
A	13	215	5	882140588
A	16	705	5	877722736
A	270	452	4	876956264
A	145	15	2	875270655
A	187	64	5	879465631
A	200	304	5	876041644
A	170	749	5	887646170
A	101	829	3	877136138
A	184	218	3	889909840
A	128	204	4	879967478
A	181	1295	1	878961781
A	184	153	3	889911285
A	1	33	4	878542699
A	1	160	4	875072547
A	184	321	5	889906967
A	54	595	3	880937813
A	94	343	4	891725009
A	128	508	4	879967767
A	23	323	2	874784266
A	301	227	3	882077222
A	301	191	3	882075672
A	112	903	1	892440172
A	82	183	3	878769848
A	222	724	3	878181976
A	218	430	3	877488316
A	308	1197	4	887739521
A	303	134	5	879467959
A	133	751	3	890588547
A	215	212	2	891435680
A	69	256	5	882126156
A	254	662	4	887347350
A	276	2	4	874792436
A	104	984	1	888442575
A	63	1067	3	875747514
A	267	410	4	878970785
A	13	56	5	881515011
A	240	879	3	885775745
A	286	237	2	875806800
A	294	271	5	889241426
A	90	1086	4	891384424
A	18	26	4	880129731
A	92	229	3	875656201
A	308	649	4	887739292
A	144	89	3	888105691
A	191	302	4	891560253
A	59	951	3	888206409
A	200	96	5	884129409
A	16	197	5	877726146
A	61	678	3	892302309
A	271	199	4	885848448
A	271	709	3	885849325
A	142	169	5	888640356
A	275	597	3	876197678
A	222	151	3	878182109
A	87	40	3	879876917
A	207	258	4	877879172
A	272	1393	2	879454663
A	177	333	4	880130397
A	207	1115	2	879664906
A	299	577	3	889503806
A	271	378	4	885849447
A	305	425	4	886324486
A	49	959	2	888068912
A	94	1224	3	891722802
A	130	1017	3	874953895
A	10	175	3	877888677
A	203	321	3	880433418
A	191	286	4	891560842
A	43	323	3	875975110
A	21	558	5	874951695
A	197	96	5	891409839
A	13	344	2	888073635
A	194	66	3	879527264
A	234	206	4	892334543
A	308	402	4	887740700
A	308	640	4	887737036
A	269	522	5	891447773
A	94	265	4	891721889
A	268	62	3	875310824
A	272	12	5	879455254
A	121	291	3	891390477
A	296	20	5	884196921
A	134	286	3	891732334
A	180	462	5	877544218
A	234	612	3	892079140
A	104	117	2	888465972
A	38	758	1	892434626
A	269	845	1	891456255
A	7	163	4	891353444
A	234	1451	3	892078343
A	275	405	2	876197645
A	52	250	3	882922661
A	102	823	3	888801465
A	13	186	4	890704999
A	178	731	4	882827532
A	236	71	3	890116671
A	256	781	5	882165296
A	263	176	5	891299752
A	244	186	3	880605697
A	279	1181	4	875314001
A	43	815	4	883956189
A	83	78	2	880309089
A	151	197	5	879528710
A	254	436	2	886474216
A	109	631	3	880579371
A	297	716	3	875239422
A	249	188	4	879641067
A	144	699	4	888106106
A	301	604	4	882075994
A	64	392	3	889737542
A	92	501	2	875653665
A	222	97	4	878181739
A	268	436	3	875310745
A	293	135	5	888905550
A	213	173	5	878955442
A	160	460	2	876861185
A	13	498	4	882139901
A	59	715	5	888205921
A	5	17	4	875636198
A	125	163	5	879454956
A	174	315	5	886432749
A	114	505	3	881260203
A	213	515	4	878870518
A	23	196	2	874786926
A	128	15	4	879968827
A	239	56	4	889179478
A	181	279	1	878962955
A	291	80	4	875086354
A	250	238	4	878089963
A	201	649	3	884114275
A	60	60	5	883327734
A	181	325	2	878961814
A	119	407	3	887038665
A	287	1	5	875334088
A	216	228	3	880245642
A	216	531	4	880233810
A	203	471	4	880434463
A	92	587	3	875660408
A	13	892	3	882774224
A	213	176	4	878956338
A	286	288	5	875806672
A	117	1047	2	881009697
A	99	111	1	885678886
A	11	558	3	891904214
A	65	47	2	879216672
A	295	194	4	879517412
A	269	217	2	891451610
A	85	259	2	881705026
A	250	596	5	878089921
A	137	144	5	881433689
A	201	960	2	884112077
A	257	137	4	882049932
A	111	328	4	891679939
A	91	480	4	891438875
A	215	211	4	891436202
A	181	938	1	878961586
A	189	1060	5	893264301
A	1	20	4	887431883
A	303	404	4	879468375
A	299	305	3	879737314
A	187	210	4	879465242
A	222	278	2	877563913
A	214	568	4	892668197
A	293	770	3	888906655
A	285	191	4	890595859
A	303	252	3	879544791
A	96	156	4	884402860
A	72	1110	3	880037334
A	115	1067	4	881171009
A	7	430	3	891352178
A	116	350	3	886977926
A	73	480	4	888625753
A	269	246	5	891457067
A	263	419	5	891299514
A	70	431	3	884150257
A	221	475	4	875244204
A	72	182	5	880036515
A	25	357	4	885852757
A	290	50	5	880473582
A	189	526	4	893266205
A	299	303	3	877618584
A	264	294	3	886121516
A	200	365	5	884129962
A	187	135	4	879465653
A	184	187	4	889909024
A	63	289	2	875746985
A	13	229	4	882397650
A	298	486	3	884183063
A	235	185	4	889655435
A	62	712	4	879376178
A	246	94	2	884923505
A	54	742	5	880934806
A	63	762	3	875747688
A	11	732	3	891904596
A	92	168	4	875653723
A	8	550	3	879362356
A	307	174	4	879283480
A	303	200	4	879468459
A	256	849	2	882164603
A	72	54	3	880036854
A	164	406	2	889402389
A	117	150	4	880125101
A	224	77	4	888103872
A	193	869	3	889127811
A	94	184	2	891720862
A	281	338	2	881200457
A	130	109	3	874953794
A	128	371	1	879966954
A	94	720	1	891723593
A	182	845	3	885613067
A	129	873	1	883245452
A	254	229	4	886474580
A	64	381	4	879365491
A	151	176	2	879524293
A	45	25	4	881014015
A	193	879	3	889123257
A	276	922	4	889174849
A	276	57	3	874787526
A	234	187	4	892079140
A	181	306	1	878962006
A	21	370	1	874951293
A	293	249	3	888905229
A	264	721	5	886123656
A	10	611	5	877886722
A	197	346	3	891409070
A	276	142	3	874792945
A	308	427	4	887736584
A	221	943	4	875246759
A	131	126	4	883681514
A	268	824	2	876518557
A	109	8	3	880572642
A	198	58	3	884208173
A	230	680	4	880484286
A	181	741	1	878962918
A	192	1061	4	881368891
A	234	448	3	892335501
A	90	900	4	891382309
A	193	941	4	889124890
A	128	603	5	879966839
A	126	905	2	887855283
A	244	265	4	880606634
A	90	289	3	891382310
A	157	25	3	886890787
A	305	71	3	886323684
A	119	382	5	874781742
A	21	222	2	874951382
A	231	181	4	888605273
A	280	508	3	891700453
A	288	132	3	886374129
A	279	1497	2	890780576
A	301	33	4	882078228
A	72	699	3	880036783
A	90	259	2	891382392
A	308	55	3	887738760
A	59	742	3	888203053
A	94	744	4	891721462
A	130	642	4	875216933
A	26	1015	3	891352136
A	56	121	5	892679480
A	82	508	2	884714249
A	62	12	4	879373613
A	276	40	3	874791871
A	181	1015	1	878963121
A	152	301	3	880147407
A	178	845	4	882824291
A	217	597	4	889070087
A	79	303	4	891271203
A	138	484	4	879024127
A	308	81	5	887737293
A	75	284	2	884050393
A	269	198	4	891447062
A	307	94	3	877122695
A	222	781	3	881059677
A	121	740	3	891390544
A	269	22	1	891448072
A	13	864	4	882141924
A	230	742	5	880485043
A	269	507	4	891448800
A	239	1099	5	889179253
A	245	1028	5	888513447
A	56	546	3	892679460
A	295	961	5	879519556
A	271	1028	2	885848102
A	222	812	2	881059117
A	69	240	3	882126156
A	10	7	4	877892210
A	22	376	3	878887112
A	294	931	3	889242857
A	82	717	1	884714492
A	279	399	4	875313859
A	269	234	1	891449406
A	6	98	5	883600680
A	243	1039	4	879988184
A	298	181	4	884125629
A	282	325	1	881703044
A	78	323	1	879633567
A	118	200	5	875384647
A	283	1114	5	879297545
A	171	292	4	891034835
A	70	217	4	884151119
A	10	100	5	877891747
A	245	181	4	888513664
A	107	333	3	891264267
A	246	561	1	884923445
A	13	901	1	883670672
A	276	70	4	874790826
A	244	17	2	880607205
A	189	56	5	893265263
A	226	242	5	883888671
A	62	1016	4	879373008
A	276	417	4	874792907
A	214	478	4	891544052
A	306	235	4	876504354
A	222	26	3	878183043
A	280	631	5	891700751
A	60	430	5	883326122
A	56	71	4	892683275
A	42	274	5	881105817
A	1	202	5	875072442
A	13	809	4	882397582
A	173	289	4	877556988
A	15	749	1	879455311
A	185	23	4	883524249
A	280	540	3	891702304
A	244	381	4	880604077
A	150	293	4	878746946
A	7	497	4	891352134
A	178	317	4	882826915
A	178	742	3	882823833
A	95	1217	3	880572658
A	234	1462	3	892333865
A	97	222	5	884238887
A	109	127	2	880563471
A	117	268	5	880124306
A	269	705	2	891448850
A	130	1246	3	876252497
A	264	655	4	886123530
A	207	13	3	875506839
A	42	588	5	881108147
A	246	409	2	884923372
A	87	367	4	879876702
A	101	304	3	877135677
A	256	127	4	882164406
A	92	794	3	875654798
A	181	762	2	878963418
A	213	235	1	878955115
A	92	739	2	876175582
A	292	661	5	881105561
A	246	665	4	884922831
A	274	845	5	878945579
A	188	692	5	875072583
A	18	86	4	880129731
A	5	439	1	878844423
A	236	632	3	890116254
A	193	407	4	889127921
A	144	709	4	888105940
A	90	1198	5	891383866
A	48	609	4	879434819
A	5	225	2	875635723
A	22	128	5	878887983
A	311	432	4	884365485
A	8	22	5	879362183
A	276	188	4	874792547
A	222	173	5	878183043
A	72	866	4	880035887
A	299	134	4	878192311
A	1	171	5	889751711
A	308	295	3	887741461
A	165	216	4	879525778
A	222	49	3	878183512
A	181	121	4	878962623
A	200	11	5	884129542
A	234	626	4	892336358
A	244	707	4	880606243
A	90	25	5	891384789
A	208	216	5	883108324
A	263	96	4	891298336
A	134	323	4	891732335
A	279	586	4	892864663
A	2	292	4	888550774
A	288	593	2	886892127
A	49	302	4	888065432
A	286	153	5	877531406
A	205	304	3	888284313
A	22	80	4	878887227
A	234	318	4	892078890
A	223	328	3	891548959
A	15	25	3	879456204
A	268	147	4	876514002
A	94	1220	3	891722678
A	274	405	4	878945840
A	7	492	5	891352010
A	268	217	2	875744501
A	16	55	5	877717956
A	164	620	3	889402298
A	290	161	4	880474293
A	92	515	4	875640800
A	239	1070	5	889179032
A	56	449	5	892679308
A	248	234	4	884534968
A	234	10	3	891227851
A	280	1049	2	891702486
A	308	187	5	887738760
A	276	64	5	874787441
A	192	948	3	881368302
A	122	509	4	879270511
A	85	588	3	880838306
A	262	931	2	879790874
A	201	272	3	886013700
A	181	870	2	878962623
A	295	739	4	879518319
A	263	568	4	891299387
A	295	39	4	879518279
A	201	1100	4	884112800
A	93	820	3	888705966
A	159	1028	5	880557539
A	158	665	2	880134532
A	293	423	3	888906070
A	82	597	3	878768882
A	276	181	5	874786488
A	13	823	5	882397833
A	217	2	3	889069782
A	83	660	4	880308256
A	189	20	5	893264466
A	222	796	4	878183684
A	146	1022	5	891458193
A	267	121	3	878970681
A	126	294	3	887855087
A	181	1060	1	878962675
A	125	80	4	892838865
A	43	120	4	884029430
A	13	780	1	882142057
A	253	259	2	891628883
A	42	44	3	881108548
A	77	518	4	884753202
A	291	686	5	874835165
A	268	21	3	875742822
A	262	28	3	879792220
A	234	81	3	892334680
A	29	245	3	882820803
A	236	57	5	890116575
A	158	729	3	880133116
A	156	661	4	888185947
A	232	52	5	888550130
A	168	866	5	884287927
A	37	288	4	880915258
A	141	245	3	884584426
A	235	230	4	889655162
A	102	70	3	888803537
A	77	172	3	884752562
A	90	506	5	891383319
A	186	566	5	879023663
A	44	660	5	878347915
A	118	774	5	875385198
A	7	661	5	891351624
A	49	1003	2	888068651
A	62	68	1	879374969
A	42	1028	4	881106072
A	178	433	4	882827834
A	85	51	2	879454782
A	77	474	5	884732407
A	58	1099	2	892243079
A	56	1047	4	892911290
A	197	688	1	891409564
A	286	99	4	878141681
A	90	258	3	891382121
A	181	1288	1	878962349
A	295	190	4	879517062
A	224	69	4	888082495
A	272	317	4	879454977
A	221	1010	3	875246662
A	66	877	1	883601089
A	207	318	5	877124871
A	234	487	3	892079237
A	7	648	5	891351653
A	87	82	5	879875774
A	195	1052	1	877835102
A	44	449	5	883613334
A	306	287	4	876504442
A	194	172	3	879521474
A	94	62	3	891722933
A	167	659	4	892738277
A	108	100	4	879879720
A	230	304	5	880484286
A	181	927	1	878962675
A	54	302	4	880928519
A	90	22	4	891384357
A	181	696	2	878962997
A	286	357	4	877531537
A	14	269	4	892242403
A	311	179	2	884365357
A	92	121	5	875640679
A	21	440	1	874951798
A	244	550	1	880602264
A	181	405	4	878962919
A	65	806	4	879216529
A	37	540	2	880916070
A	44	443	5	878348289
A	244	183	4	880606043
A	1	265	4	878542441
A	270	25	5	876954456
A	299	387	2	889502756
A	94	572	3	891723883
A	286	746	4	877533058
A	239	272	5	889181247
A	216	55	5	880245145
A	254	121	3	886472369
A	62	665	2	879376483
A	178	385	4	882826982
A	194	23	4	879522819
A	268	955	3	875745160
A	188	143	5	875072674
A	276	294	4	874786366
A	158	1098	4	880135069
A	207	845	3	881681663
A	161	48	1	891170745
A	305	654	4	886323937
A	47	324	3	879439078
A	64	736	4	889739212
A	191	751	3	891560753
A	7	378	5	891353011
A	59	92	5	888204997
A	69	268	5	882027109
A	10	461	3	877888944
A	21	129	4	874951382
A	58	9	4	884304328
A	194	152	3	879549996
A	7	200	5	891353543
A	113	126	5	875076827
A	173	328	5	877557028
A	95	233	4	879196354
A	16	194	5	877720733
A	59	323	4	888206809
A	311	654	3	884365075
A	292	589	4	881105516
A	43	203	4	883955224
A	79	50	4	891271545
A	235	70	5	889655619
A	125	190	5	892836309
A	284	322	3	885329671
A	303	161	5	879468547
A	254	378	3	886474396
A	255	1034	1	883217030
A	104	301	2	888442275
A	90	923	5	891383912
A	6	463	4	883601713
A	279	122	1	875297433
A	286	298	4	875807004
A	222	448	3	878183565
A	297	57	5	875239383
A	42	625	3	881108873
A	130	1217	4	875801778
A	254	357	3	886472466
A	109	475	1	880563641
A	230	1444	2	880485726
A	244	310	3	880601905
A	6	301	2	883600406
A	36	748	4	882157285
A	256	443	3	882164727
A	102	515	1	888801316
A	104	285	4	888465201
A	21	447	5	874951695
A	111	301	4	891680028
A	18	408	5	880129628
A	25	222	4	885852817
A	110	944	3	886989501
A	270	98	5	876955868
A	68	237	5	876974133
A	83	215	4	880307940
A	6	258	2	883268278
A	89	216	5	879459859
A	128	317	4	879968029
A	305	512	4	886323525
A	184	412	2	889912691
A	286	175	5	877532470
A	279	1428	3	888465209
A	256	86	5	882165103
A	221	48	5	875245462
A	140	332	3	879013617
A	190	977	2	891042938
A	11	227	3	891905896
A	201	203	5	884114471
A	150	181	5	878746685
A	126	245	3	887854726
A	20	208	2	879669401
A	144	742	4	888104122
A	181	930	1	878963275
A	109	566	4	880578814
A	85	1065	3	879455021
A	213	133	3	878955973
A	222	379	1	878184290
A	223	11	3	891550649
A	215	421	4	891435704
A	218	208	3	877488366
A	174	937	5	886432989
A	275	186	3	880314383
A	68	742	1	876974198
A	268	583	4	876513830
A	160	462	4	876858346
A	195	273	4	878019342
A	224	178	4	888082468
A	5	110	1	875636493
A	99	1016	5	885678724
A	2	251	5	888552084
A	292	9	4	881104148
A	72	568	4	880037203
A	85	228	3	882813248
A	83	281	5	880307072
A	92	831	2	886443708
A	7	543	3	891351772
A	87	401	2	879876813
A	287	926	4	875334340
A	1	155	2	878542201
A	234	632	2	892079538
A	222	53	5	878184113
A	24	64	5	875322758
A	7	554	3	891354639
A	82	56	3	878769410
A	161	318	3	891170824
A	196	393	4	881251863
A	56	91	4	892683275
A	82	477	3	876311344
A	7	472	2	891353357
A	256	761	4	882164644
A	226	56	4	883889102
A	279	741	5	875296891
A	308	1286	3	887738151
A	16	8	5	877722736
A	180	202	3	877128388
A	203	93	4	880434940
A	145	56	5	875271896
A	288	305	4	886372527
A	84	742	3	883450643
A	44	644	3	878347818
A	17	13	3	885272654
A	313	117	4	891015319
A	148	1	4	877019411
A	197	347	4	891409070
A	21	164	5	874951695
A	279	982	3	875298314
A	239	491	5	889181015
A	185	287	5	883526288
A	297	89	4	875239125
A	303	68	4	879467361
A	186	250	1	879023607
A	73	206	3	888625754
A	104	756	2	888465739
A	94	216	3	885870665
A	239	194	5	889178833
A	197	511	5	891409839
A	280	1	4	891700426
A	1	117	3	874965739
A	224	583	1	888103729
A	303	397	1	879543831
A	60	162	4	883327734
A	198	258	4	884204501
A	239	513	5	889178887
A	6	69	3	883601277
A	233	375	4	876374419
A	85	642	4	882995615
A	110	38	3	886988574
A	184	522	3	889908462
A	99	873	1	885678436
A	13	418	2	882398763
A	201	518	4	884112201
A	13	858	1	882397068
A	214	131	3	891544465
A	296	228	4	884197264
A	222	87	3	878182589
A	279	725	4	875314144
A	217	182	2	889070109
A	85	433	3	879828720
A	239	234	3	889178762
A	13	72	4	882141727
A	194	77	3	879527421
A	208	663	5	883108476
A	109	178	3	880572950
A	230	172	4	880484523
A	59	485	2	888204466
A	313	478	3	891014373
A	70	1133	3	884151344
A	62	182	5	879375169
A	198	234	3	884207833
A	65	125	4	879217509
A	174	660	5	886514261
A	90	12	5	891383241
A	130	1248	3	880396702
A	100	354	2	891375260
A	283	432	5	879297965
A	275	418	3	875154718
A	311	98	5	884364502
A	195	751	4	883295500
A	130	105	4	876251160
A	269	252	1	891456350
A	286	73	5	877532965
A	7	623	3	891354217
A	56	222	5	892679439
A	210	204	5	887730676
A	239	9	5	889180446
A	96	87	4	884403531
A	297	73	2	875239691
A	249	239	3	879572284
A	94	860	2	891723706
A	84	121	4	883452307
A	275	265	4	880314031
A	135	1046	3	879858003
A	291	1178	4	875086354
A	125	382	1	892836623
A	70	399	4	884068521
A	311	9	4	884963365
A	301	523	4	882076146
A	152	685	5	880149074
A	244	172	4	880605665
A	275	1091	2	875154535
A	53	281	4	879443288
A	198	118	2	884206513
A	244	790	4	880608037
A	26	125	4	891371676
A	151	13	3	879542688
A	124	496	1	890286933
A	24	191	5	875323003
A	271	65	3	885849419
A	307	634	3	879283385
A	294	1245	3	877819265
A	234	241	2	892335042
A	25	501	3	885852301
A	293	137	3	888904653
A	201	432	3	884111312
A	75	240	1	884050661
A	13	181	5	882140354
A	207	68	2	877125350
A	2	50	5	888552084
A	313	566	4	891016220
A	144	125	4	888104191
A	188	443	4	875074329
A	276	324	4	874786419
A	145	974	1	882182634
A	72	234	4	880037418
A	83	385	4	887665549
A	181	619	3	878963086
A	109	402	4	880581344
A	207	107	3	876198301
A	185	216	4	883526268
A	14	213	5	890881557
A	149	319	2	883512658
A	57	79	5	883698495
A	230	963	5	880484370
A	176	875	4	886047442
A	253	97	4	891628501
A	284	269	4	885328991
A	106	526	4	881452685
A	121	180	3	891388286
A	62	86	2	879374640
A	291	418	4	875086920
A	84	1033	4	883452711
A	293	380	2	888907527
A	207	58	3	875991047
A	194	187	4	879520813
A	109	97	3	880578711
A	283	845	4	879297442
A	297	275	5	874954260
A	181	334	1	878961749
A	78	255	4	879633745
A	11	425	4	891904300
A	308	59	4	887737647
A	193	1078	4	889126943
A	297	234	3	875239018
A	87	585	4	879877008
A	250	204	2	878091682
A	8	50	5	879362124
A	186	148	4	891719774
A	312	692	4	891699426
A	91	683	3	891438351
A	5	454	1	875721432
A	291	376	3	875086534
A	175	127	5	877107640
A	145	737	2	875272833
A	7	644	5	891351685
A	276	419	5	874792907
A	83	210	5	880307751
A	102	524	3	888803537
A	153	174	1	881371140
A	62	302	3	879371909
A	49	995	3	888065577
A	268	298	3	875742647
A	207	554	2	877822854
A	313	616	5	891015049
A	286	44	3	877532173
A	279	168	5	875296435
A	276	474	5	889174904
A	62	59	4	879373821
A	254	219	1	886475980
A	83	97	4	880308690
A	63	100	5	875747319
A	16	178	5	877719333
A	297	233	2	875239914
A	90	945	5	891383866
A	85	25	2	879452769
A	42	98	4	881106711
A	303	393	4	879484981
A	274	50	5	878944679
A	104	299	3	888442436
A	94	792	4	885873006
A	184	98	4	889908539
A	293	708	3	888907527
A	248	589	4	884534968
A	18	950	3	880130764
A	217	27	1	889070011
A	200	892	4	884127082
A	201	148	1	884140751
A	296	222	5	884196640
A	7	662	3	892133739
A	196	381	4	881251728
A	69	427	3	882145465
A	72	196	4	880036747
A	256	472	4	882152471
A	128	182	4	879967225
A	151	747	3	879524564
A	7	171	3	891351287
A	286	85	5	877533224
A	172	220	4	875537441
A	308	516	4	887736743
A	190	974	2	891625949
A	82	756	1	878768741
A	308	436	4	887739257
A	59	235	1	888203658
A	64	1063	3	889739539
A	145	756	2	885557506
A	220	298	4	881198966
A	21	324	4	874950889
A	285	269	4	890595313
A	207	65	3	878104594
A	198	658	3	884208173
A	220	333	3	881197771
A	210	70	4	887730589
A	181	14	1	878962392
A	158	128	2	880134296
A	143	682	3	888407741
